Country,CountryCode,Confirmed,Deaths,Recovered,Active,Date
Cambodia,KH,91369,1858,0,89511,2021-08-27
Cambodia,KH,91770,1870,0,89900,2021-08-28
Cambodia,KH,92208,1881,0,90327,2021-08-29
Cambodia,KH,92616,1892,0,90724,2021-08-30
Cambodia,KH,93055,1903,0,91152,2021-08-31
Cambodia,KH,93510,1916,0,91594,2021-09-01
Cambodia,KH,93926,1928,0,91998,2021-09-02
Cambodia,KH,94417,1937,0,92480,2021-09-03
Cambodia,KH,94839,1950,0,92889,2021-09-04
Cambodia,KH,95300,1957,0,93343,2021-09-05
Cambodia,KH,95828,1970,0,93858,2021-09-06
Cambodia,KH,96339,1981,0,94358,2021-09-07
Cambodia,KH,96935,1987,0,94948,2021-09-08
Cambodia,KH,97524,2007,0,95517,2021-09-09
Cambodia,KH,98184,2019,0,96165,2021-09-10
Cambodia,KH,98842,2028,0,96814,2021-09-11
Cambodia,KH,99504,2040,0,97464,2021-09-12
Cambodia,KH,100133,2049,0,98084,2021-09-13
Cambodia,KH,100790,2058,0,98732,2021-09-14
Cambodia,KH,101443,2067,0,99376,2021-09-15
Cambodia,KH,102136,2078,0,100058,2021-09-16
Cambodia,KH,102834,2089,0,100745,2021-09-17
Cambodia,KH,103482,2096,0,101386,2021-09-18
Cambodia,KH,104094,2109,0,101985,2021-09-19
Cambodia,KH,104716,2123,0,102593,2021-09-20
Cambodia,KH,105344,2140,0,103204,2021-09-21
Cambodia,KH,105981,2154,0,103827,2021-09-22
Cambodia,KH,106619,2176,0,104443,2021-09-23
Cambodia,KH,107441,2197,0,105244,2021-09-24
Cambodia,KH,108257,2218,0,106039,2021-09-25
Cambodia,KH,109087,2243,0,106844,2021-09-26
Cambodia,KH,109926,2261,0,107665,2021-09-27
Cambodia,KH,110792,2287,0,108505,2021-09-28
Cambodia,KH,111673,2302,0,109371,2021-09-29
Cambodia,KH,112651,2319,0,110332,2021-09-30
Cambodia,KH,112883,2336,0,110547,2021-10-01
Cambodia,KH,113057,2360,0,110697,2021-10-02
Cambodia,KH,113256,2383,0,110873,2021-10-03
Cambodia,KH,113475,2406,0,111069,2021-10-04
Cambodia,KH,113703,2418,0,111285,2021-10-05
Cambodia,KH,113924,2431,0,111493,2021-10-06
Cambodia,KH,114148,2441,0,111707,2021-10-07
Cambodia,KH,114351,2459,0,111892,2021-10-08
Cambodia,KH,114571,2482,0,112089,2021-10-09
Cambodia,KH,114810,2506,0,112304,2021-10-10
Cambodia,KH,115068,2527,0,112541,2021-10-11
Cambodia,KH,115335,2544,0,112791,2021-10-12
Cambodia,KH,115607,2559,0,113048,2021-10-13
Cambodia,KH,115875,2584,0,113291,2021-10-14
Cambodia,KH,116140,2610,0,113530,2021-10-15
Cambodia,KH,116407,2634,0,113773,2021-10-16
Cambodia,KH,116665,2658,0,114007,2021-10-17
Cambodia,KH,116860,2670,0,114190,2021-10-18
Cambodia,KH,117035,2681,0,114354,2021-10-19
Cambodia,KH,117201,2693,0,114508,2021-10-20
Cambodia,KH,117352,2704,0,114648,2021-10-21
Cambodia,KH,117500,2715,0,114785,2021-10-22
Cambodia,KH,117644,2725,0,114919,2021-10-23
Cambodia,KH,117772,2734,0,115038,2021-10-24
Cambodia,KH,117888,2743,0,115145,2021-10-25
Cambodia,KH,118000,2751,0,115249,2021-10-26
Cambodia,KH,118111,2758,0,115353,2021-10-27
Cambodia,KH,118220,2766,0,115454,2021-10-28
Cambodia,KH,118321,2773,0,115548,2021-10-29
Cambodia,KH,118427,2781,0,115646,2021-10-30
Cambodia,KH,118522,2788,0,115734,2021-10-31
Cambodia,KH,118613,2794,0,115819,2021-11-01
Cambodia,KH,118787,2807,0,115980,2021-11-02
Cambodia,KH,118787,2807,0,115980,2021-11-03
Cambodia,KH,118870,2813,0,116057,2021-11-04
Cambodia,KH,118948,2818,0,116130,2021-11-05
Cambodia,KH,119021,2824,0,116197,2021-11-06
Cambodia,KH,119092,2829,0,116263,2021-11-07
Cambodia,KH,119160,2835,0,116325,2021-11-08
Cambodia,KH,119227,2840,0,116387,2021-11-09
Cambodia,KH,119292,2845,0,116447,2021-11-10
Cambodia,KH,119358,2850,0,116508,2021-11-11
Cambodia,KH,119421,2856,0,116565,2021-11-12
Cambodia,KH,119481,2861,0,116620,2021-11-13
Cambodia,KH,119536,2867,0,116669,2021-11-14
Cambodia,KH,119588,2872,0,116716,2021-11-15
Cambodia,KH,119636,2876,0,116760,2021-11-16
Cambodia,KH,119687,2881,0,116806,2021-11-17
Cambodia,KH,119741,2887,0,116854,2021-11-18
Cambodia,KH,119786,2891,0,116895,2021-11-19
Cambodia,KH,119826,2896,0,116930,2021-11-20
Cambodia,KH,119867,2900,0,116967,2021-11-21
Cambodia,KH,119904,2905,0,116999,2021-11-22
Cambodia,KH,119904,2905,0,116999,2021-11-23
Timor-Leste,TL,1,0,0,1,2020-03-22
Timor-Leste,TL,1,0,0,1,2020-03-23
Timor-Leste,TL,1,0,0,1,2020-03-24
Timor-Leste,TL,1,0,0,1,2020-03-25
Timor-Leste,TL,1,0,0,1,2020-03-26
Timor-Leste,TL,1,0,0,1,2020-03-27
Timor-Leste,TL,1,0,0,1,2020-03-28
Timor-Leste,TL,1,0,0,1,2020-03-29
Timor-Leste,TL,1,0,0,1,2020-03-30
Timor-Leste,TL,1,0,0,1,2020-03-31
Timor-Leste,TL,1,0,0,1,2020-04-01
Timor-Leste,TL,1,0,0,1,2020-04-02
Timor-Leste,TL,1,0,0,1,2020-04-03
Timor-Leste,TL,1,0,0,1,2020-04-04
Timor-Leste,TL,1,0,0,1,2020-04-05
Timor-Leste,TL,1,0,0,1,2020-04-06
Timor-Leste,TL,1,0,0,1,2020-04-07
Timor-Leste,TL,1,0,0,1,2020-04-08
Timor-Leste,TL,1,0,0,1,2020-04-09
Timor-Leste,TL,2,0,1,1,2020-04-10
Timor-Leste,TL,2,0,1,1,2020-04-11
Timor-Leste,TL,2,0,1,1,2020-04-12
Timor-Leste,TL,4,0,1,3,2020-04-13
Timor-Leste,TL,6,0,1,5,2020-04-14
Timor-Leste,TL,8,0,1,7,2020-04-15
Timor-Leste,TL,18,0,1,17,2020-04-16
Timor-Leste,TL,18,0,1,17,2020-04-17
Timor-Leste,TL,18,0,1,17,2020-04-18
Timor-Leste,TL,19,0,1,18,2020-04-19
Timor-Leste,TL,22,0,1,21,2020-04-20
Timor-Leste,TL,23,0,1,22,2020-04-21
Timor-Leste,TL,23,0,1,22,2020-04-22
Timor-Leste,TL,23,0,1,22,2020-04-23
Timor-Leste,TL,24,0,2,22,2020-04-24
Timor-Leste,TL,24,0,2,22,2020-04-25
Timor-Leste,TL,24,0,2,22,2020-04-26
Timor-Leste,TL,24,0,2,22,2020-04-27
Timor-Leste,TL,24,0,6,18,2020-04-28
Timor-Leste,TL,24,0,6,18,2020-04-29
Timor-Leste,TL,24,0,16,8,2020-04-30
Timor-Leste,TL,24,0,16,8,2020-05-01
Timor-Leste,TL,24,0,16,8,2020-05-02
Timor-Leste,TL,24,0,16,8,2020-05-03
Timor-Leste,TL,24,0,20,4,2020-05-04
Timor-Leste,TL,24,0,20,4,2020-05-05
Timor-Leste,TL,24,0,20,4,2020-05-06
Timor-Leste,TL,24,0,21,3,2020-05-07
Timor-Leste,TL,24,0,21,3,2020-05-08
Timor-Leste,TL,24,0,21,3,2020-05-09
Timor-Leste,TL,24,0,21,3,2020-05-10
Timor-Leste,TL,24,0,21,3,2020-05-11
Timor-Leste,TL,24,0,21,3,2020-05-12
Timor-Leste,TL,24,0,21,3,2020-05-13
Timor-Leste,TL,24,0,21,3,2020-05-14
Timor-Leste,TL,24,0,24,0,2020-05-15
Timor-Leste,TL,24,0,24,0,2020-05-16
Timor-Leste,TL,24,0,24,0,2020-05-17
Timor-Leste,TL,24,0,24,0,2020-05-18
Timor-Leste,TL,24,0,24,0,2020-05-19
Timor-Leste,TL,24,0,24,0,2020-05-20
Timor-Leste,TL,24,0,24,0,2020-05-21
Timor-Leste,TL,24,0,24,0,2020-05-22
Timor-Leste,TL,24,0,24,0,2020-05-23
Timor-Leste,TL,24,0,24,0,2020-05-24
Timor-Leste,TL,24,0,24,0,2020-05-25
Timor-Leste,TL,24,0,24,0,2020-05-26
Timor-Leste,TL,24,0,24,0,2020-05-27
Timor-Leste,TL,24,0,24,0,2020-05-28
Timor-Leste,TL,24,0,24,0,2020-05-29
Timor-Leste,TL,24,0,24,0,2020-05-30
Timor-Leste,TL,24,0,24,0,2020-05-31
Timor-Leste,TL,24,0,24,0,2020-06-01
Timor-Leste,TL,24,0,24,0,2020-06-02
Timor-Leste,TL,24,0,24,0,2020-06-03
Timor-Leste,TL,24,0,24,0,2020-06-04
Timor-Leste,TL,24,0,24,0,2020-06-05
Timor-Leste,TL,24,0,24,0,2020-06-06
Timor-Leste,TL,24,0,24,0,2020-06-07
Timor-Leste,TL,24,0,24,0,2020-06-08
Timor-Leste,TL,24,0,24,0,2020-06-09
Timor-Leste,TL,24,0,24,0,2020-06-10
Timor-Leste,TL,24,0,24,0,2020-06-11
Timor-Leste,TL,24,0,24,0,2020-06-12
Timor-Leste,TL,24,0,24,0,2020-06-13
Timor-Leste,TL,24,0,24,0,2020-06-14
Timor-Leste,TL,24,0,24,0,2020-06-15
Timor-Leste,TL,24,0,24,0,2020-06-16
Timor-Leste,TL,24,0,24,0,2020-06-17
Timor-Leste,TL,24,0,24,0,2020-06-18
Timor-Leste,TL,24,0,24,0,2020-06-19
Timor-Leste,TL,24,0,24,0,2020-06-20
Timor-Leste,TL,24,0,24,0,2020-06-21
Timor-Leste,TL,24,0,24,0,2020-06-22
Timor-Leste,TL,24,0,24,0,2020-06-23
Timor-Leste,TL,24,0,24,0,2020-06-24
Timor-Leste,TL,24,0,24,0,2020-06-25
Timor-Leste,TL,24,0,24,0,2020-06-26
Timor-Leste,TL,24,0,24,0,2020-06-27
Timor-Leste,TL,24,0,24,0,2020-06-28
Timor-Leste,TL,24,0,24,0,2020-06-29
Timor-Leste,TL,24,0,24,0,2020-06-30
Timor-Leste,TL,24,0,24,0,2020-07-01
Timor-Leste,TL,24,0,24,0,2020-07-02
Timor-Leste,TL,24,0,24,0,2020-07-03
Timor-Leste,TL,24,0,24,0,2020-07-04
Timor-Leste,TL,24,0,24,0,2020-07-05
Timor-Leste,TL,24,0,24,0,2020-07-06
Timor-Leste,TL,24,0,24,0,2020-07-07
Timor-Leste,TL,24,0,24,0,2020-07-08
Timor-Leste,TL,24,0,24,0,2020-07-09
Timor-Leste,TL,24,0,24,0,2020-07-10
Timor-Leste,TL,24,0,24,0,2020-07-11
Timor-Leste,TL,24,0,24,0,2020-07-12
Timor-Leste,TL,24,0,24,0,2020-07-13
Timor-Leste,TL,24,0,24,0,2020-07-14
Timor-Leste,TL,24,0,24,0,2020-07-15
Timor-Leste,TL,24,0,24,0,2020-07-16
Timor-Leste,TL,24,0,24,0,2020-07-17
Timor-Leste,TL,24,0,24,0,2020-07-18
Timor-Leste,TL,24,0,24,0,2020-07-19
Timor-Leste,TL,24,0,24,0,2020-07-20
Timor-Leste,TL,24,0,24,0,2020-07-21
Timor-Leste,TL,24,0,24,0,2020-07-22
Timor-Leste,TL,24,0,24,0,2020-07-23
Timor-Leste,TL,24,0,24,0,2020-07-24
Timor-Leste,TL,24,0,24,0,2020-07-25
Timor-Leste,TL,24,0,24,0,2020-07-26
Timor-Leste,TL,24,0,24,0,2020-07-27
Timor-Leste,TL,24,0,24,0,2020-07-28
Timor-Leste,TL,24,0,24,0,2020-07-29
Timor-Leste,TL,24,0,24,0,2020-07-30
Timor-Leste,TL,24,0,24,0,2020-07-31
Timor-Leste,TL,24,0,24,0,2020-08-01
Timor-Leste,TL,24,0,24,0,2020-08-02
Timor-Leste,TL,24,0,24,0,2020-08-03
Timor-Leste,TL,25,0,24,1,2020-08-04
Timor-Leste,TL,25,0,24,1,2020-08-05
Timor-Leste,TL,25,0,24,1,2020-08-06
Timor-Leste,TL,25,0,24,1,2020-08-07
Timor-Leste,TL,25,0,24,1,2020-08-08
Timor-Leste,TL,25,0,24,1,2020-08-09
Timor-Leste,TL,25,0,24,1,2020-08-10
Timor-Leste,TL,25,0,24,1,2020-08-11
Timor-Leste,TL,25,0,24,1,2020-08-12
Timor-Leste,TL,25,0,24,1,2020-08-13
Timor-Leste,TL,25,0,24,1,2020-08-14
Timor-Leste,TL,25,0,24,1,2020-08-15
Timor-Leste,TL,25,0,24,1,2020-08-16
Timor-Leste,TL,25,0,24,1,2020-08-17
Timor-Leste,TL,25,0,24,1,2020-08-18
Timor-Leste,TL,25,0,25,0,2020-08-19
Timor-Leste,TL,25,0,25,0,2020-08-20
Timor-Leste,TL,25,0,25,0,2020-08-21
Timor-Leste,TL,26,0,25,1,2020-08-22
Timor-Leste,TL,26,0,25,1,2020-08-23
Timor-Leste,TL,26,0,25,1,2020-08-24
Timor-Leste,TL,26,0,25,1,2020-08-25
Timor-Leste,TL,26,0,25,1,2020-08-26
Timor-Leste,TL,27,0,25,2,2020-08-27
Timor-Leste,TL,27,0,25,2,2020-08-28
Timor-Leste,TL,27,0,25,2,2020-08-29
Timor-Leste,TL,27,0,25,2,2020-08-30
Timor-Leste,TL,27,0,25,2,2020-08-31
Timor-Leste,TL,27,0,25,2,2020-09-01
Timor-Leste,TL,27,0,25,2,2020-09-02
Timor-Leste,TL,27,0,25,2,2020-09-03
Timor-Leste,TL,27,0,25,2,2020-09-04
Timor-Leste,TL,27,0,25,2,2020-09-05
Timor-Leste,TL,27,0,25,2,2020-09-06
Timor-Leste,TL,27,0,25,2,2020-09-07
Timor-Leste,TL,27,0,25,2,2020-09-08
Timor-Leste,TL,27,0,25,2,2020-09-09
Timor-Leste,TL,27,0,25,2,2020-09-10
Timor-Leste,TL,27,0,25,2,2020-09-11
Timor-Leste,TL,27,0,25,2,2020-09-12
Timor-Leste,TL,27,0,25,2,2020-09-13
Timor-Leste,TL,27,0,26,1,2020-09-14
Timor-Leste,TL,27,0,26,1,2020-09-15
Timor-Leste,TL,27,0,26,1,2020-09-16
Timor-Leste,TL,27,0,26,1,2020-09-17
Timor-Leste,TL,27,0,26,1,2020-09-18
Timor-Leste,TL,27,0,26,1,2020-09-19
Timor-Leste,TL,27,0,26,1,2020-09-20
Timor-Leste,TL,27,0,27,0,2020-09-21
Timor-Leste,TL,27,0,27,0,2020-09-22
Timor-Leste,TL,27,0,27,0,2020-09-23
Timor-Leste,TL,27,0,27,0,2020-09-24
Timor-Leste,TL,27,0,27,0,2020-09-25
Timor-Leste,TL,27,0,27,0,2020-09-26
Timor-Leste,TL,27,0,27,0,2020-09-27
Timor-Leste,TL,27,0,27,0,2020-09-28
Timor-Leste,TL,28,0,28,0,2020-09-29
Timor-Leste,TL,28,0,28,0,2020-09-30
Timor-Leste,TL,28,0,28,0,2020-10-01
Timor-Leste,TL,28,0,28,0,2020-10-02
Timor-Leste,TL,28,0,28,0,2020-10-03
Timor-Leste,TL,28,0,28,0,2020-10-04
Timor-Leste,TL,28,0,28,0,2020-10-05
Timor-Leste,TL,28,0,28,0,2020-10-06
Timor-Leste,TL,28,0,28,0,2020-10-07
Timor-Leste,TL,28,0,28,0,2020-10-08
Timor-Leste,TL,28,0,28,0,2020-10-09
Timor-Leste,TL,28,0,28,0,2020-10-10
Timor-Leste,TL,28,0,28,0,2020-10-11
Timor-Leste,TL,29,0,28,1,2020-10-12
Timor-Leste,TL,29,0,28,1,2020-10-13
Timor-Leste,TL,29,0,28,1,2020-10-14
Timor-Leste,TL,29,0,28,1,2020-10-15
Timor-Leste,TL,29,0,28,1,2020-10-16
Timor-Leste,TL,29,0,28,1,2020-10-17
Timor-Leste,TL,29,0,28,1,2020-10-18
Timor-Leste,TL,29,0,28,1,2020-10-19
Timor-Leste,TL,29,0,28,1,2020-10-20
Timor-Leste,TL,29,0,28,1,2020-10-21
Timor-Leste,TL,29,0,28,1,2020-10-22
Timor-Leste,TL,29,0,28,1,2020-10-23
Timor-Leste,TL,29,0,28,1,2020-10-24
Timor-Leste,TL,29,0,28,1,2020-10-25
Timor-Leste,TL,30,0,28,2,2020-10-26
Timor-Leste,TL,30,0,29,1,2020-10-27
Timor-Leste,TL,30,0,29,1,2020-10-28
Timor-Leste,TL,30,0,29,1,2020-10-29
Timor-Leste,TL,30,0,29,1,2020-10-30
Timor-Leste,TL,30,0,29,1,2020-10-31
Timor-Leste,TL,30,0,29,1,2020-11-01
Timor-Leste,TL,30,0,29,1,2020-11-02
Timor-Leste,TL,30,0,29,1,2020-11-03
Timor-Leste,TL,30,0,29,1,2020-11-04
Timor-Leste,TL,30,0,29,1,2020-11-05
Timor-Leste,TL,30,0,29,1,2020-11-06
Timor-Leste,TL,30,0,29,1,2020-11-07
Timor-Leste,TL,30,0,29,1,2020-11-08
Timor-Leste,TL,30,0,29,1,2020-11-09
Timor-Leste,TL,30,0,29,1,2020-11-10
Timor-Leste,TL,30,0,29,1,2020-11-11
Timor-Leste,TL,30,0,29,1,2020-11-12
Timor-Leste,TL,30,0,29,1,2020-11-13
Timor-Leste,TL,30,0,30,0,2020-11-14
Timor-Leste,TL,30,0,30,0,2020-11-15
Timor-Leste,TL,30,0,30,0,2020-11-16
Timor-Leste,TL,30,0,30,0,2020-11-17
Timor-Leste,TL,30,0,30,0,2020-11-18
Timor-Leste,TL,30,0,30,0,2020-11-19
Timor-Leste,TL,30,0,30,0,2020-11-20
Timor-Leste,TL,30,0,30,0,2020-11-21
Timor-Leste,TL,30,0,30,0,2020-11-22
Timor-Leste,TL,30,0,30,0,2020-11-23
Timor-Leste,TL,30,0,30,0,2020-11-24
Timor-Leste,TL,30,0,30,0,2020-11-25
Timor-Leste,TL,30,0,30,0,2020-11-26
Timor-Leste,TL,30,0,30,0,2020-11-27
Timor-Leste,TL,30,0,30,0,2020-11-28
Timor-Leste,TL,30,0,30,0,2020-11-29
Timor-Leste,TL,30,0,30,0,2020-11-30
Timor-Leste,TL,30,0,30,0,2020-12-01
Timor-Leste,TL,31,0,30,1,2020-12-02
Timor-Leste,TL,31,0,30,1,2020-12-03
Timor-Leste,TL,31,0,30,1,2020-12-04
Timor-Leste,TL,31,0,30,1,2020-12-05
Timor-Leste,TL,31,0,30,1,2020-12-06
Timor-Leste,TL,31,0,30,1,2020-12-07
Timor-Leste,TL,31,0,30,1,2020-12-08
Timor-Leste,TL,31,0,30,1,2020-12-09
Timor-Leste,TL,31,0,30,1,2020-12-10
Timor-Leste,TL,31,0,30,1,2020-12-11
Timor-Leste,TL,31,0,30,1,2020-12-12
Timor-Leste,TL,31,0,30,1,2020-12-13
Timor-Leste,TL,31,0,30,1,2020-12-14
Timor-Leste,TL,31,0,30,1,2020-12-15
Timor-Leste,TL,31,0,30,1,2020-12-16
Timor-Leste,TL,31,0,30,1,2020-12-17
Timor-Leste,TL,31,0,30,1,2020-12-18
Timor-Leste,TL,31,0,35,0,2020-12-19
Timor-Leste,TL,31,0,31,0,2020-12-20
Timor-Leste,TL,31,0,31,0,2020-12-21
Timor-Leste,TL,31,0,31,0,2020-12-22
Timor-Leste,TL,33,0,31,2,2020-12-23
Timor-Leste,TL,41,0,31,10,2020-12-24
Timor-Leste,TL,41,0,32,9,2020-12-25
Timor-Leste,TL,41,0,32,9,2020-12-26
Timor-Leste,TL,41,0,32,9,2020-12-27
Timor-Leste,TL,44,0,32,12,2020-12-28
Timor-Leste,TL,44,0,32,12,2020-12-29
Timor-Leste,TL,44,0,32,12,2020-12-30
Timor-Leste,TL,44,0,32,12,2020-12-31
Timor-Leste,TL,44,0,32,12,2021-01-01
Timor-Leste,TL,44,0,32,12,2021-01-02
Timor-Leste,TL,46,0,32,14,2021-01-03
Timor-Leste,TL,49,0,37,12,2021-01-04
Timor-Leste,TL,49,0,37,12,2021-01-05
Timor-Leste,TL,49,0,37,12,2021-01-06
Timor-Leste,TL,49,0,40,9,2021-01-07
Timor-Leste,TL,49,0,40,9,2021-01-08
Timor-Leste,TL,49,0,40,9,2021-01-09
Timor-Leste,TL,49,0,41,8,2021-01-10
Timor-Leste,TL,49,0,41,8,2021-01-11
Timor-Leste,TL,49,0,44,5,2021-01-12
Timor-Leste,TL,51,0,45,6,2021-01-13
Timor-Leste,TL,51,0,45,6,2021-01-14
Timor-Leste,TL,51,0,45,6,2021-01-15
Timor-Leste,TL,52,0,49,3,2021-01-16
Timor-Leste,TL,52,0,49,3,2021-01-17
Timor-Leste,TL,52,0,49,3,2021-01-18
Timor-Leste,TL,52,0,49,3,2021-01-19
Timor-Leste,TL,53,0,49,4,2021-01-20
Timor-Leste,TL,53,0,49,4,2021-01-21
Timor-Leste,TL,53,0,49,4,2021-01-22
Timor-Leste,TL,64,0,49,15,2021-01-23
Timor-Leste,TL,67,0,50,17,2021-01-24
Timor-Leste,TL,67,0,50,17,2021-01-25
Timor-Leste,TL,67,0,50,17,2021-01-26
Timor-Leste,TL,68,0,54,14,2021-01-27
Timor-Leste,TL,68,0,54,14,2021-01-28
Timor-Leste,TL,69,0,54,15,2021-01-29
Timor-Leste,TL,70,0,55,15,2021-01-30
Timor-Leste,TL,70,0,55,15,2021-01-31
Timor-Leste,TL,70,0,55,15,2021-02-01
Timor-Leste,TL,75,0,55,20,2021-02-02
Timor-Leste,TL,77,0,57,20,2021-02-03
Timor-Leste,TL,80,0,57,23,2021-02-04
Timor-Leste,TL,80,0,61,19,2021-02-05
Timor-Leste,TL,80,0,61,19,2021-02-06
Timor-Leste,TL,80,0,61,19,2021-02-07
Timor-Leste,TL,80,0,61,19,2021-02-08
Timor-Leste,TL,86,0,61,25,2021-02-09
Timor-Leste,TL,86,0,61,25,2021-02-10
Timor-Leste,TL,100,0,62,38,2021-02-11
Timor-Leste,TL,100,0,62,38,2021-02-12
Timor-Leste,TL,101,0,62,39,2021-02-13
Timor-Leste,TL,102,0,62,40,2021-02-14
Timor-Leste,TL,102,0,62,40,2021-02-15
Timor-Leste,TL,102,0,62,40,2021-02-16
Timor-Leste,TL,102,0,62,40,2021-02-17
Timor-Leste,TL,103,0,81,22,2021-02-18
Timor-Leste,TL,103,0,81,22,2021-02-19
Timor-Leste,TL,103,0,82,21,2021-02-20
Timor-Leste,TL,103,0,82,21,2021-02-21
Timor-Leste,TL,103,0,82,21,2021-02-22
Timor-Leste,TL,107,0,82,25,2021-02-23
Timor-Leste,TL,109,0,88,21,2021-02-24
Timor-Leste,TL,110,0,89,21,2021-02-25
Timor-Leste,TL,110,0,89,21,2021-02-26
Timor-Leste,TL,111,0,89,22,2021-02-27
Timor-Leste,TL,113,0,90,23,2021-02-28
Timor-Leste,TL,113,0,90,23,2021-03-01
Timor-Leste,TL,113,0,90,23,2021-03-02
Timor-Leste,TL,113,0,90,23,2021-03-03
Timor-Leste,TL,113,0,90,23,2021-03-04
Timor-Leste,TL,119,0,94,25,2021-03-05
Timor-Leste,TL,119,0,94,25,2021-03-06
Timor-Leste,TL,122,0,94,28,2021-03-07
Timor-Leste,TL,129,0,94,35,2021-03-08
Timor-Leste,TL,142,0,94,48,2021-03-09
Timor-Leste,TL,145,0,94,51,2021-03-10
Timor-Leste,TL,159,0,94,65,2021-03-11
Timor-Leste,TL,170,0,94,76,2021-03-12
Timor-Leste,TL,178,0,94,84,2021-03-13
Timor-Leste,TL,196,0,99,97,2021-03-14
Timor-Leste,TL,203,0,104,99,2021-03-15
Timor-Leste,TL,208,0,104,104,2021-03-16
Timor-Leste,TL,216,0,109,107,2021-03-17
Timor-Leste,TL,229,0,110,119,2021-03-18
Timor-Leste,TL,252,0,114,138,2021-03-19
Timor-Leste,TL,271,0,117,154,2021-03-20
Timor-Leste,TL,326,0,120,206,2021-03-21
Timor-Leste,TL,335,0,124,211,2021-03-22
Timor-Leste,TL,351,0,124,227,2021-03-23
Timor-Leste,TL,372,0,125,247,2021-03-24
Timor-Leste,TL,394,0,137,257,2021-03-25
Timor-Leste,TL,452,0,154,298,2021-03-26
Timor-Leste,TL,480,0,156,324,2021-03-27
Timor-Leste,TL,491,0,169,322,2021-03-28
Timor-Leste,TL,512,0,170,342,2021-03-29
Timor-Leste,TL,563,0,181,382,2021-03-30
Timor-Leste,TL,604,0,189,415,2021-03-31
Timor-Leste,TL,643,0,192,451,2021-04-01
Timor-Leste,TL,677,0,216,461,2021-04-02
Timor-Leste,TL,714,0,267,447,2021-04-03
Timor-Leste,TL,714,0,267,447,2021-04-04
Timor-Leste,TL,766,0,294,472,2021-04-05
Timor-Leste,TL,779,1,294,484,2021-04-06
Timor-Leste,TL,779,1,294,484,2021-04-07
Timor-Leste,TL,787,1,384,402,2021-04-08
Timor-Leste,TL,877,1,395,481,2021-04-09
Timor-Leste,TL,947,1,443,503,2021-04-10
Timor-Leste,TL,947,1,443,503,2021-04-11
Timor-Leste,TL,1046,1,550,495,2021-04-12
Timor-Leste,TL,1074,2,550,522,2021-04-13
Timor-Leste,TL,1103,2,564,537,2021-04-14
Timor-Leste,TL,1138,2,564,572,2021-04-15
Timor-Leste,TL,1193,2,624,567,2021-04-16
Timor-Leste,TL,1236,2,644,590,2021-04-17
Timor-Leste,TL,1306,2,665,639,2021-04-18
Timor-Leste,TL,1368,2,695,671,2021-04-19
Timor-Leste,TL,1452,2,727,723,2021-04-20
Timor-Leste,TL,1509,2,760,747,2021-04-21
Timor-Leste,TL,1657,3,795,859,2021-04-22
Timor-Leste,TL,1657,3,795,859,2021-04-23
Timor-Leste,TL,1739,3,814,922,2021-04-24
Timor-Leste,TL,1897,3,878,1016,2021-04-25
Timor-Leste,TL,1949,3,896,1050,2021-04-26
Timor-Leste,TL,2048,3,972,1073,2021-04-27
Timor-Leste,TL,2124,3,1020,1101,2021-04-28
Timor-Leste,TL,2190,3,1067,1120,2021-04-29
Timor-Leste,TL,2276,3,1209,1064,2021-04-30
Timor-Leste,TL,2276,3,1209,1064,2021-05-01
Timor-Leste,TL,2444,4,1183,1257,2021-05-02
Timor-Leste,TL,2524,4,1265,1255,2021-05-03
Timor-Leste,TL,2653,4,1334,1315,2021-05-04
Timor-Leste,TL,2786,4,1368,1414,2021-05-05
Timor-Leste,TL,2870,4,1449,1417,2021-05-06
Timor-Leste,TL,2965,4,1596,1365,2021-05-07
Timor-Leste,TL,3111,4,1601,1506,2021-05-08
Timor-Leste,TL,3227,4,1683,1540,2021-05-09
Timor-Leste,TL,3353,5,1683,1665,2021-05-10
Timor-Leste,TL,3493,5,1769,1719,2021-05-11
Timor-Leste,TL,3626,5,1894,1727,2021-05-12
Timor-Leste,TL,3879,8,2060,1811,2021-05-13
Timor-Leste,TL,4118,8,2146,1964,2021-05-14
Timor-Leste,TL,4279,8,2267,2004,2021-05-15
Timor-Leste,TL,4458,10,2336,2112,2021-05-16
Timor-Leste,TL,4589,10,2406,2173,2021-05-17
Timor-Leste,TL,4765,10,2517,2238,2021-05-18
Timor-Leste,TL,4949,11,2636,2302,2021-05-19
Timor-Leste,TL,5121,11,2716,2394,2021-05-20
Timor-Leste,TL,5287,11,2807,2469,2021-05-21
Timor-Leste,TL,5481,11,2960,2510,2021-05-22
Timor-Leste,TL,5637,13,3082,2542,2021-05-23
Timor-Leste,TL,5816,13,3202,2601,2021-05-24
Timor-Leste,TL,5816,13,3202,2601,2021-05-25
Timor-Leste,TL,6245,14,3492,2739,2021-05-26
Timor-Leste,TL,6459,15,3717,2727,2021-05-27
Timor-Leste,TL,6622,15,3915,2692,2021-05-28
Timor-Leste,TL,6752,16,3915,2821,2021-05-29
Timor-Leste,TL,6897,16,4233,2648,2021-05-30
Timor-Leste,TL,6994,16,4352,2626,2021-05-31
Timor-Leste,TL,7161,16,4515,2630,2021-06-01
Timor-Leste,TL,7310,16,4692,2602,2021-06-02
Timor-Leste,TL,7422,16,4826,2580,2021-06-03
